dataset,participant_id,case_segment,corruption,severity,seed,method,mae,rmse,retention,long_hallucination,short_recovery,movement_preservation,stable_preservation,unstable_repair_gain,unstable_repair_score,plausibility_score,long_safety,Q_local
Autism,37,Autism__37__seg18,short_gap,low,0,STRATUS-D,0.5459493602985426,7.177505858581935,1.0,,1.0,0.9518854573792476,0.9940828402366864,,,1.0,,0.9819894325386448
Autism,37,Autism__37__seg18,short_gap,low,0,Hybrid-P,1.7794038723486287,8.718441180227018,1.0,,1.0,0.8828589764854498,0.9201183431952664,,,1.0,,0.9343257732269054
Autism,37,Autism__37__seg18,short_gap,low,0,STRATUS-H,0.6786374500089503,6.364814489567757,1.0,,1.0,0.9490534552714612,0.985207100591716,,,1.0,,0.9780868519543924
Autism,37,Autism__37__seg18,long_gap,low,0,Pointwise-D,0.5329140862961161,7.431957377477797,0.9282178217821784,0.0,,0.94953919609256,0.9936708860759492,,,1.0,1.0,0.9810700273895032
Autism,37,Autism__37__seg18,long_gap,low,0,STRATUS-D,0.5329140862961161,7.431957377477797,0.9282178217821784,0.0,,0.94953919609256,0.9936708860759492,,,1.0,1.0,0.9810700273895032
Autism,37,Autism__37__seg18,long_gap,low,0,Hybrid-P,1.8272154761231787,8.98206151936551,0.9282178217821784,0.0,,0.8794310636002524,0.9177215189873418,,,1.0,1.0,0.9323841941958648
Autism,37,Autism__37__seg18,long_gap,low,0,STRATUS-H,0.675863388277462,6.586133467610568,0.9282178217821784,0.0,,0.9465690940144238,0.9841772151898734,,,1.0,1.0,0.9769154364014324
Autism,37,Autism__37__seg18,jitter,low,0,Pointwise-D,0.6413393469460856,7.186490810974421,1.0,,,0.9422763226024744,0.9970326409495548,0.0,0.0,1.0,,0.6464363211840097
Autism,37,Autism__37__seg18,jitter,low,0,STRATUS-D,0.3647659989920813,5.96661777968212,1.0,,,0.9713228605249868,0.9970326409495548,0.0,0.0,1.0,,0.6561185004915139
Autism,37,Autism__37__seg18,jitter,low,0,Hybrid-P,1.6293664089736375,7.777342800914328,1.0,,,0.902296379631189,0.9198813056379822,0.0,0.0,1.0,,0.6073925617563903
Autism,37,Autism__37__seg18,jitter,low,0,STRATUS-H,0.6970377220413075,6.378682156286591,1.0,,,0.9490534552714612,0.9851632047477744,0.0,0.0,1.0,,0.6447388866730787
Autism,37,Autism__37__seg18,spike,low,0,Pointwise-D,0.69660942217566,9.456652750307638,1.0,,,1.0,0.9970588235294118,0.8800523944799438,0.8800523944799438,1.0,,0.9590370726697852
Autism,37,Autism__37__seg18,spike,low,0,STRATUS-D,0.69660942217566,9.456652750307638,1.0,,,1.0,0.9970588235294118,0.8800523944799438,0.8800523944799438,1.0,,0.9590370726697852
Autism,37,Autism__37__seg18,spike,low,0,Hybrid-P,2.3149800901956312,12.446419556775096,1.0,,,0.8954351208359125,0.923529411764706,0.8800523944799438,0.8800523944799438,1.0,,0.8996723090268541
Autism,37,Autism__37__seg18,spike,low,0,STRATUS-H,1.473504255518577,11.702493991936851,1.0,,,0.9384459761259092,0.9823529411764704,0.8800523944799438,0.8800523944799438,1.0,,0.9336171039274412
Autism,37,Autism__37__seg18,mixed,low,0,Pointwise-D,2.085622611153213,25.65749410102513,0.905940594059406,0.0,1.0,0.9343156830736667,1.0,0.2906632789766803,0.2906632789766803,1.0,1.0,0.8449957924100694
Autism,37,Autism__37__seg18,mixed,low,0,STRATUS-D,1.9556032074619536,24.73550072443183,0.905940594059406,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.8
Autism,37,Autism__37__seg18,mixed,low,0,Hybrid-P,3.8576203201093127,22.634782461627815,0.905940594059406,0.0,1.0,0.7973692147145336,0.931740614334471,0.5074443008557186,0.5074443008557186,1.0,1.0,0.8473108259809446
Autism,37,Autism__37__seg18,mixed,low,0,STRATUS-H,3.254450002094309,22.043411981882468,0.905940594059406,0.0,1.0,0.8207855701775968,0.969283276450512,0.5188998751262275,0.5188998751262275,1.0,1.0,0.8617937443508673
Autism,37,Autism__37__seg18,short_gap,medium,0,Pointwise-D,0.5726437132479999,7.191125290085029,1.0,,1.0,0.9518854573792476,0.994011976047904,,,1.0,,0.981965811142384
Autism,37,Autism__37__seg18,short_gap,medium,0,STRATUS-D,0.5726437132479999,7.191125290085029,1.0,,1.0,0.9518854573792476,0.994011976047904,,,1.0,,0.981965811142384
Autism,37,Autism__37__seg18,short_gap,medium,0,Hybrid-P,1.8410781597490984,8.75792452066906,1.0,,1.0,0.8794537539670406,0.9161676646706588,,,1.0,,0.9318738062125664
Autism,37,Autism__37__seg18,short_gap,medium,0,STRATUS-H,0.7053318029584076,6.3801689691052985,1.0,,1.0,0.9490534552714612,0.9850299401197604,,,1.0,,0.9780277984637404
Autism,37,Autism__37__seg18,long_gap,medium,0,Pointwise-D,0.7876437559459503,10.588365850460216,0.8762376237623762,0.0,,0.9300911850034276,0.9932432432432432,,,1.0,1.0,0.9744448094155568
Autism,37,Autism__37__seg18,long_gap,medium,0,STRATUS-D,0.7876437559459503,10.588365850460216,0.8762376237623762,0.0,,0.9300911850034276,0.9932432432432432,,,1.0,1.0,0.9744448094155568
Autism,37,Autism__37__seg18,long_gap,medium,0,Hybrid-P,2.3714898966100697,12.66019188242263,0.8762376237623762,0.0,,0.8596053842512431,0.9222972972972971,,,1.0,1.0,0.9273008938495134
Autism,37,Autism__37__seg18,long_gap,medium,0,STRATUS-H,0.9128531338581056,7.106492901667799,0.8762376237623762,0.0,,0.9361959914436324,0.9763513513513512,,,1.0,1.0,0.9708491142649944
Autism,37,Autism__37__seg18,jitter,medium,0,Pointwise-D,0.690121842912541,7.2420488904252,1.0,,,0.9422763226024744,0.9970326409495548,0.0,0.0,1.0,,0.6464363211840097
Autism,37,Autism__37__seg18,jitter,medium,0,STRATUS-D,0.4135484949585365,6.033419402288214,1.0,,,0.9713228605249868,0.9970326409495548,0.0,0.0,1.0,,0.6561185004915139
Autism,37,Autism__37__seg18,jitter,medium,0,Hybrid-P,1.6348603492953822,7.785335580674341,1.0,,,0.902296379631189,0.9198813056379822,0.3653912951763092,0.3653912951763092,1.0,,0.7291896601484934
Autism,37,Autism__37__seg18,jitter,medium,0,STRATUS-H,0.7458202180077628,6.44121168771979,1.0,,,0.9490534552714612,0.9851632047477744,0.0,0.0,1.0,,0.6447388866730787
Autism,37,Autism__37__seg18,spike,medium,0,Pointwise-D,2.456185483830242,24.321228713117836,1.0,,,0.999997976022848,1.0,0.6745566363785342,0.6745566363785342,1.0,,0.8915182041337942
Autism,37,Autism__37__seg18,spike,medium,0,STRATUS-D,6.256970360023532,52.39747256587885,1.0,,,0.999997976022848,1.0,0.0,0.0,1.0,,0.666665992007616
Autism,37,Autism__37__seg18,spike,medium,0,Hybrid-P,2.35177039032666,14.97102523059266,1.0,,,0.89793773648935,0.9201183431952664,0.9613424757923884,0.9613424757923884,1.0,,0.9264661851590016
Autism,37,Autism__37__seg18,spike,medium,0,STRATUS-H,1.6252735854149003,14.430380089998469,1.0,,,0.9432181475108974,0.9763313609467456,0.9613424757923884,0.9613424757923884,1.0,,0.9602973280833438
Autism,37,Autism__37__seg18,mixed,medium,0,Pointwise-D,1.6766513923067097,17.617005371466615,0.8391089108910891,0.0,1.0,1.0,0.9961538461538462,0.9359861770978172,0.9359861770978172,1.0,1.0,0.9864280046503326
Autism,37,Autism__37__seg18,mixed,medium,0,STRATUS-D,3.8959530894590975,44.5716000777995,0.8391089108910891,0.0,1.0,1.0,0.9961538461538462,0.8452592572803014,0.8452592572803014,1.0,1.0,0.9682826206868296
Autism,37,Autism__37__seg18,mixed,medium,0,Hybrid-P,2.274258136005125,9.571555516750768,0.8391089108910891,0.0,1.0,0.8658979322452148,0.9346153846153846,0.9750099926788716,0.9750099926788716,1.0,1.0,0.9551046619078942
Autism,37,Autism__37__seg18,mixed,medium,0,STRATUS-H,1.1910947348240304,7.249189605235881,0.8391089108910891,0.0,1.0,0.9518456070728556,0.9923076923076924,0.975033858633884,0.975033858633884,1.0,1.0,0.9838374316028864
Autism,37,Autism__37__seg18,short_gap,high,0,Pointwise-D,1.6952472546466018,11.056577164103471,1.0,,1.0,0.9397950199562398,0.9969788519637462,,,1.0,,0.9789246239733288
Autism,37,Autism__37__seg18,short_gap,high,0,STRATUS-D,1.6952472546466018,11.056577164103471,1.0,,1.0,0.9397950199562398,0.9969788519637462,,,1.0,,0.9789246239733288
Autism,37,Autism__37__seg18,short_gap,high,0,Hybrid-P,3.065959900707252,12.707119090864012,1.0,,1.0,0.8556280775398944,0.9214501510574018,,,1.0,,0.9256927428657654
Autism,37,Autism__37__seg18,short_gap,high,0,STRATUS-H,2.027518977695828,11.284279193102437,1.0,,1.0,0.9171799609976692,0.9848942598187312,,,1.0,,0.9673580736054668
Autism,37,Autism__37__seg18,long_gap,high,0,Pointwise-D,0.9573026849486964,12.68717652228951,0.8193069306930693,0.0,,0.9380060562715176,0.9927272727272728,,,1.0,1.0,0.9769111096662634
Autism,37,Autism__37__seg18,long_gap,high,0,STRATUS-D,0.9573026849486964,12.68717652228951,0.8193069306930693,0.0,,0.9380060562715176,0.9927272727272728,,,1.0,1.0,0.9769111096662634
Autism,37,Autism__37__seg18,long_gap,high,0,Hybrid-P,2.312111731327668,13.734834018629885,0.8193069306930693,0.0,,0.8695777786372243,0.92,,,1.0,1.0,0.9298592595457414
Autism,37,Autism__37__seg18,long_gap,high,0,STRATUS-H,1.811088445908601,13.342757001194997,0.8193069306930693,0.0,,0.8669106981692523,0.9672727272727272,,,1.0,1.0,0.94472780848066
Autism,37,Autism__37__seg18,jitter,high,0,Pointwise-D,0.7638824560987156,7.312958227151395,1.0,,,0.9422763226024744,0.9970238095238096,0.0,0.0,1.0,,0.6464333773754279
Autism,37,Autism__37__seg18,jitter,high,0,STRATUS-D,0.4873091081447113,6.118352358655086,1.0,,,0.9713228605249868,0.9970238095238096,0.0,0.0,1.0,,0.6561155566829321
Autism,37,Autism__37__seg18,jitter,high,0,Hybrid-P,1.639149636354592,7.784392234500414,1.0,,,0.8988911571127798,0.9196428571428572,0.6065258764885311,0.6065258764885311,1.0,,0.8083532969147226
Autism,37,Autism__37__seg18,jitter,high,0,STRATUS-H,0.7029869129027194,6.379252449200032,1.0,,,0.9490534552714612,0.9851190476190476,0.6065258764885311,0.6065258764885311,1.0,,0.8468994597930134
Autism,37,Autism__37__seg18,spike,high,0,Pointwise-D,0.7467940132140064,8.864871270377066,1.0,,,0.9955536988421558,1.0,0.9617036271226912,0.9617036271226912,1.0,,0.9857524419882824
Autism,37,Autism__37__seg18,spike,high,0,STRATUS-D,1.4645831832585925,17.049672076015455,1.0,,,0.9955536988421558,1.0,0.9248946527376168,0.9248946527376168,1.0,,0.9734827838599244
Autism,37,Autism__37__seg18,spike,high,0,Hybrid-P,2.934176853151638,16.6498264696861,1.0,,,0.8636736662329608,0.9253731343283582,0.9617036271226912,0.9617036271226912,1.0,,0.9169168092280032
Autism,37,Autism__37__seg18,spike,high,0,STRATUS-H,2.4194828697378417,16.23739360424876,1.0,,,0.8776342016403847,0.964179104477612,0.9617036271226912,0.9617036271226912,1.0,,0.9345056444135628
Autism,37,Autism__37__seg18,mixed,high,0,Pointwise-D,4.445354044763637,27.931934830975816,0.7896039603960396,0.0,1.0,0.9991537841373768,1.0,0.9342500694738428,0.9342500694738428,1.0,1.0,0.986680770722244
Autism,37,Autism__37__seg18,mixed,high,0,STRATUS-D,4.445354044763637,27.931934830975816,0.7896039603960396,0.0,1.0,0.9991537841373768,1.0,0.9342500694738428,0.9342500694738428,1.0,1.0,0.986680770722244
Autism,37,Autism__37__seg18,mixed,high,0,Hybrid-P,4.937326224339778,15.172357143896798,0.7896039603960396,0.0,1.0,0.8111600027534698,0.9234042553191488,0.9711207873458796,0.9711207873458796,1.0,1.0,0.9411370090836996
Autism,37,Autism__37__seg18,mixed,high,0,STRATUS-H,3.82834067320568,13.642250739404188,0.7896039603960396,0.0,1.0,0.8904166312175747,0.9787234042553192,0.9719676500198936,0.9719676500198936,1.0,1.0,0.9682215370985574
Autism,37,Autism__37__seg18,short_gap,low,1,Pointwise-D,0.7420966219517215,7.621748395657038,1.0,,1.0,0.9493444771663972,0.993993993993994,,,1.0,,0.9811128237201304
Autism,37,Autism__37__seg18,short_gap,low,1,STRATUS-D,0.7420966219517215,7.621748395657038,1.0,,1.0,0.9493444771663972,0.993993993993994,,,1.0,,0.9811128237201304
Autism,37,Autism__37__seg18,short_gap,low,1,Hybrid-P,2.222060681288597,10.00083488056358,1.0,,1.0,0.8700576651839909,0.927927927927928,,,1.0,,0.9326618643706396
Autism,37,Autism__37__seg18,short_gap,low,1,STRATUS-H,1.235422214552175,7.888328992948315,1.0,,1.0,0.9332097558675256,0.978978978978979,,,1.0,,0.9707295782821682
Autism,37,Autism__37__seg18,long_gap,low,1,Pointwise-D,0.7711315318929061,10.520432346546851,0.900990099009901,0.0,,0.9206295037521351,0.9935691318327974,,,1.0,1.0,0.9713995451949776
Autism,37,Autism__37__seg18,long_gap,low,1,STRATUS-D,0.7711315318929061,10.520432346546851,0.900990099009901,0.0,,0.9206295037521351,0.9935691318327974,,,1.0,1.0,0.9713995451949776
Autism,37,Autism__37__seg18,long_gap,low,1,Hybrid-P,2.244566441219048,12.876173495983757,0.900990099009901,0.0,,0.8595562698363294,0.9292604501607716,,,1.0,1.0,0.9296055733323668
Autism,37,Autism__37__seg18,long_gap,low,1,STRATUS-H,1.3161786382414056,12.043360322364617,0.900990099009901,0.0,,0.9144307497872806,0.9871382636655948,,,1.0,1.0,0.9671896711509586
Autism,37,Autism__37__seg18,jitter,low,1,Pointwise-D,0.809803306311432,7.393337745983223,1.0,,,0.9422763226024744,0.9969879518072288,0.0,0.0,1.0,,0.6464214248032344
Autism,37,Autism__37__seg18,jitter,low,1,STRATUS-D,0.5332299583574277,6.214203133047653,1.0,,,0.9713228605249868,0.9969879518072288,0.0,0.0,1.0,,0.6561036041107385
Autism,37,Autism__37__seg18,jitter,low,1,Hybrid-P,1.6670805464334912,7.790576364833608,1.0,,,0.9044745254281068,0.933734939759036,0.0095640476511777,0.0095640476511777,1.0,,0.6159245042794402
Autism,37,Autism__37__seg18,jitter,low,1,STRATUS-H,1.0611362617272653,6.768714253152841,1.0,,,0.941845955953644,0.9728915662650602,-0.0456769261866263,0.0,1.0,,0.6382458407395681
Autism,37,Autism__37__seg18,spike,low,1,Pointwise-D,0.0727743141619334,0.8653407135314095,1.0,,,1.0,0.997067448680352,0.9473960719834658,0.9473960719834658,1.0,,0.9814878402212726
Autism,37,Autism__37__seg18,spike,low,1,STRATUS-D,0.442973524603279,7.743676448579562,1.0,,,1.0,0.997067448680352,0.6678876832855145,0.6678876832855145,1.0,,0.8883183773219555
Autism,37,Autism__37__seg18,spike,low,1,Hybrid-P,1.5461629506718102,7.695637155012904,1.0,,,0.9067464147983428,0.9266862170087976,0.9473960719834658,0.9473960719834658,1.0,,0.9269429012635352
Autism,37,Autism__37__seg18,spike,low,1,STRATUS-H,1.7318109377745676,12.259463266021896,1.0,,,0.9042364453707143,0.9765395894428152,0.4433817701636234,0.4433817701636234,1.0,,0.7747192683257178
Autism,37,Autism__37__seg18,mixed,low,1,Pointwise-D,0.4971058308735801,2.3134299089933767,0.9108910891089108,0.0,1.0,0.9999819870216232,1.0,0.8904318048546037,0.8904318048546037,1.0,1.0,0.9780827583752452
Autism,37,Autism__37__seg18,mixed,low,1,STRATUS-D,1.064040021176733,11.208309129534891,0.9108910891089108,0.0,1.0,0.9999819870216232,1.0,0.645826507742524,0.645826507742524,1.0,1.0,0.9291616989528292
Autism,37,Autism__37__seg18,mixed,low,1,Hybrid-P,2.2604513356452887,9.956704626968106,0.9108910891089108,0.0,1.0,0.8832777991140252,0.9328859060402684,0.8762772487429675,0.8762772487429675,1.0,1.0,0.9384881907794522
Autism,37,Autism__37__seg18,mixed,low,1,STRATUS-H,1.7518614387780322,8.534119477728716,0.9108910891089108,0.0,1.0,0.9093226328621796,0.9731543624161074,0.8762772487429675,0.8762772487429675,1.0,1.0,0.9517508488042508
Autism,37,Autism__37__seg18,short_gap,medium,1,Pointwise-D,7.2265514477190305,36.42818297911889,1.0,,1.0,0.934440457411631,0.9969604863221884,,,1.0,,0.9771336479112732
Autism,37,Autism__37__seg18,short_gap,medium,1,STRATUS-D,7.2265514477190305,36.42818297911889,1.0,,1.0,0.934440457411631,0.9969604863221884,,,1.0,,0.9771336479112732
Autism,37,Autism__37__seg18,short_gap,medium,1,Hybrid-P,8.354033738483107,36.74672848507728,1.0,,1.0,0.8579977643210328,0.933130699088146,,,1.0,,0.9303761544697262
Autism,37,Autism__37__seg18,short_gap,medium,1,STRATUS-H,7.558823170768257,36.49793930460016,1.0,,1.0,0.9098902148313228,0.9848024316109424,,,1.0,,0.9648975488140884
Autism,37,Autism__37__seg18,long_gap,medium,1,Pointwise-D,0.5536570849350241,7.455398679077337,0.8316831683168316,0.0,,0.9468159498419152,0.9965277777777778,,,1.0,1.0,0.981114575873231
Autism,37,Autism__37__seg18,long_gap,medium,1,STRATUS-D,0.3547946264647643,6.50349292775346,0.8316831683168316,0.0,,0.9623578646262791,0.9965277777777778,,,1.0,1.0,0.9862952141346856
Autism,37,Autism__37__seg18,long_gap,medium,1,Hybrid-P,1.4678849814811652,8.200220526390495,0.8316831683168316,0.0,,0.8949927632403315,0.9375,,,1.0,1.0,0.944164254413444
Autism,37,Autism__37__seg18,long_gap,medium,1,STRATUS-H,0.4918058966292346,6.702097156910082,0.8316831683168316,0.0,,0.9554248878365268,0.9930555555555556,,,1.0,1.0,0.9828268144640274
Autism,37,Autism__37__seg18,jitter,medium,1,Pointwise-D,1.389295428246215,8.602293267904985,1.0,,,0.9363642510159844,0.9969512195121952,0.0,0.0,1.0,,0.6444384901760598
Autism,37,Autism__37__seg18,jitter,medium,1,STRATUS-D,1.278112639812031,8.306946372745355,1.0,,,0.955332653574713,0.9969512195121952,0.0,0.0,1.0,,0.6507612910289694
Autism,37,Autism__37__seg18,jitter,medium,1,Hybrid-P,2.1279599446363524,8.739107515799658,1.0,,,0.8946907855580154,0.9390243902439024,0.0640719248328429,0.0640719248328429,1.0,,0.6325957002115868
Autism,37,Autism__37__seg18,jitter,medium,1,STRATUS-H,1.8122346715737163,8.481483793677903,1.0,,,0.8950835903462258,0.975609756097561,0.0,0.0,1.0,,0.6235644488145956
Autism,37,Autism__37__seg18,spike,medium,1,Pointwise-D,1.6734099160568885,20.613747571217523,1.0,,,1.0,0.9970326409495548,0.7877675568890341,0.7877675568890341,1.0,,0.928266732612863
Autism,37,Autism__37__seg18,spike,medium,1,STRATUS-D,5.234877390352753,46.87077600607246,1.0,,,1.0,0.9970326409495548,0.3331469280110088,0.3331469280110088,1.0,,0.7767265229868546
Autism,37,Autism__37__seg18,spike,medium,1,Hybrid-P,1.7201409990937822,8.41035729811385,1.0,,,0.8756238630180657,0.9317507418397626,0.9859706290766675,0.9859706290766675,1.0,,0.9311150779781654
Autism,37,Autism__37__seg18,spike,medium,1,STRATUS-H,1.3734188718223286,9.17598308794212,1.0,,,0.9044142918313314,0.9762611275964392,0.9516424803174316,0.9516424803174316,1.0,,0.9441059665817338
Autism,37,Autism__37__seg18,mixed,medium,1,Pointwise-D,36.946897227870174,175.295139132566,0.8465346534653465,0.0,1.0,0.9989182059013796,1.0,0.842011502521447,0.842011502521447,0.9736842105263158,1.0,0.9681859416845652
Autism,37,Autism__37__seg18,mixed,medium,1,STRATUS-D,36.76162727372396,175.261652019444,0.8465346534653465,0.0,1.0,0.9982730482773317,1.0,0.842011502521447,0.842011502521447,0.9736842105263158,1.0,0.9680569101597556
Autism,37,Autism__37__seg18,mixed,medium,1,Hybrid-P,38.71648481206451,175.7354717647101,0.8465346534653465,0.0,1.0,0.8777711934260177,0.9318181818181818,0.8538450400321423,0.8538450400321423,0.9736842105263158,1.0,0.9326868830552684
Autism,37,Autism__37__seg18,mixed,medium,1,STRATUS-H,37.87198856639043,175.56387062630506,0.8465346534653465,0.0,1.0,0.8877271868272989,0.9734848484848484,0.8553129498708123,0.8553129498708123,0.9736842105263158,1.0,0.943304997036592
Autism,37,Autism__37__seg18,short_gap,high,1,Pointwise-D,9.791147782437072,45.04679996441615,1.0,,1.0,0.9536855513530452,0.9969230769230768,,,1.0,,0.983536209425374
Autism,37,Autism__37__seg18,short_gap,high,1,STRATUS-D,9.625757222917253,44.92397083978773,1.0,,1.0,0.9672199702627782,0.9969230769230768,,,1.0,,0.9880476823952852
Autism,37,Autism__37__seg18,short_gap,high,1,Hybrid-P,10.729055918050488,45.17830819629046,1.0,,1.0,0.8921084328424824,0.9323076923076924,,,1.0,,0.9414720417167248
Autism,37,Autism__37__seg18,short_gap,high,1,STRATUS-H,9.923045112298784,44.97505721413259,1.0,,1.0,0.9455551279443118,0.9846153846153848,,,1.0,,0.9767235041865656
Autism,37,Autism__37__seg18,long_gap,high,1,Pointwise-D,1.1957631756123182,16.056993295149905,0.7846534653465347,0.0,,0.8673935305796805,0.9963369963369964,,,1.0,1.0,0.954576842305559
Autism,37,Autism__37__seg18,long_gap,high,1,STRATUS-D,0.3760599195336303,6.69555651131749,0.7846534653465347,0.0,,0.956441534378048,0.9963369963369964,,,1.0,1.0,0.984259510238348
Autism,37,Autism__37__seg18,long_gap,high,1,Hybrid-P,2.6228547991678743,17.42525684907622,0.7846534653465347,0.0,,0.7668308520833768,0.9377289377289376,,,1.0,1.0,0.9015199299374382
Autism,37,Autism__37__seg18,long_gap,high,1,STRATUS-H,2.188403803390356,17.365406871587115,0.7846534653465347,0.0,,0.8032818418109577,0.9743589743589745,,,1.0,1.0,0.925880272056644
Autism,37,Autism__37__seg18,jitter,high,1,Pointwise-D,1.740360528250151,9.120281105120704,1.0,,,0.954542777076324,0.9968847352024922,0.1005848896162378,0.1005848896162378,1.0,,0.6840041339650179
Autism,37,Autism__37__seg18,jitter,high,1,STRATUS-D,1.8834956832574312,9.764926707719903,1.0,,,0.954542777076324,0.9968847352024922,0.0,0.0,1.0,,0.650475837426272
Autism,37,Autism__37__seg18,jitter,high,1,Hybrid-P,2.46359648817401,9.251989844129222,1.0,,,0.8914216838122158,0.9501557632398754,0.1809703219990077,0.1809703219990077,1.0,,0.6741825896836996
Autism,37,Autism__37__seg18,jitter,high,1,STRATUS-H,2.1232448330488207,8.793619866786743,1.0,,,0.8910305778764253,0.9750778816199376,0.2115510487106324,0.2115510487106324,1.0,,0.6925531694023318
Autism,37,Autism__37__seg18,spike,high,1,Pointwise-D,3.0435726164210246,31.039228436483288,1.0,,,0.994317791709493,0.9970149253731344,0.8357193318434157,0.8357193318434157,1.0,,0.9423506829753476
Autism,37,Autism__37__seg18,spike,high,1,STRATUS-D,5.091975447822734,42.92143748853778,1.0,,,0.994317791709493,0.9970149253731344,0.7247472634431175,0.7247472634431175,1.0,,0.9053599935085817
Autism,37,Autism__37__seg18,spike,high,1,Hybrid-P,2.3041854312128844,10.252508736512183,1.0,,,0.8748541689856857,0.9343283582089552,0.9793563868835552,0.9793563868835552,1.0,,0.9295129713593988
Autism,37,Autism__37__seg18,spike,high,1,STRATUS-H,1.3441955348333925,8.748084970875324,1.0,,,0.9442754448851868,0.9850746268656716,0.9793563868835552,0.9793563868835552,1.0,,0.9695688195448046
Autism,37,Autism__37__seg18,mixed,high,1,Pointwise-D,17.95485998697411,63.80285021565318,0.7970297029702971,0.0,1.0,0.8600533048878318,0.9957627118644068,0.746236136945124,0.746236136945124,1.0,1.0,0.9204104307394726
Autism,37,Autism__37__seg18,mixed,high,1,STRATUS-D,19.349611289608365,68.70233007580524,0.7970297029702971,0.0,1.0,0.8600533048878318,0.9957627118644068,0.6893416169601134,0.6893416169601134,1.0,1.0,0.9090315267424705
Autism,37,Autism__37__seg18,mixed,high,1,Hybrid-P,14.210112694275766,50.82525600000584,0.7970297029702971,0.0,1.0,0.9113711635254588,0.9322033898305084,0.9420999963976492,0.9420999963976492,1.0,1.0,0.9571349099507234
Autism,37,Autism__37__seg18,mixed,high,1,STRATUS-H,13.94925089452814,50.81961267065442,0.7970297029702971,0.0,1.0,0.9203641337882812,0.9788135593220338,0.9390971700658732,0.9390971700658732,1.0,1.0,0.9676549726352376
Autism,46,Autism__46__seg23,short_gap,low,0,Pointwise-D,1.0200534737007798,8.342286349063532,1.0,,1.0,0.9624218970624282,1.0,,,1.0,,0.987473965687476
Autism,46,Autism__46__seg23,short_gap,low,0,STRATUS-D,0.5961331960362728,5.7390828216606735,1.0,,1.0,1.0,1.0,,,1.0,,1.0
Autism,46,Autism__46__seg23,short_gap,low,0,Hybrid-P,2.579882108022323,11.146735657347865,1.0,,1.0,0.8524458747570068,0.9470588235294116,,,1.0,,0.9331682327621396
Autism,46,Autism__46__seg23,short_gap,low,0,STRATUS-H,2.168538960639325,10.885537818693088,1.0,,1.0,0.8725400129039336,0.9882352941176472,,,1.0,,0.9535917690071936
Autism,46,Autism__46__seg23,long_gap,low,0,Pointwise-D,0.4567034458038955,6.284222495093567,0.9282178217821784,0.0,,0.9597616985574556,1.0,,,1.0,1.0,0.9865872328524852
Autism,46,Autism__46__seg23,long_gap,low,0,STRATUS-D,0.0,0.0,0.9282178217821784,0.0,,1.0,1.0,,,1.0,1.0,1.0
Autism,46,Autism__46__seg23,long_gap,low,0,Hybrid-P,2.0882389165459285,9.895541363846313,0.9282178217821784,0.0,,0.8462003795009622,0.9470404984423676,,,1.0,1.0,0.9310802926477768
Autism,46,Autism__46__seg23,long_gap,low,0,STRATUS-H,1.6940051437323544,9.600746670296012,0.9282178217821784,0.0,,0.8635169691467734,0.9875389408099688,,,1.0,1.0,0.9503519699855808
Autism,46,Autism__46__seg23,jitter,low,0,Pointwise-D,0.6731500495443269,7.0783940937260645,1.0,,,0.9494170608441852,1.0,0.0,0.0,1.0,,0.6498056869480617
Autism,46,Autism__46__seg23,jitter,low,0,STRATUS-D,0.069689279952079,0.6512592422194301,1.0,,,1.0,1.0,0.0,0.0,1.0,,0.6666666666666666
Autism,46,Autism__46__seg23,jitter,low,0,Hybrid-P,2.076188251875469,9.602847583114304,1.0,,,0.8551563364257627,0.943952802359882,-0.5236220897011148,0.0,1.0,,0.5997030462618816
Autism,46,Autism__46__seg23,jitter,low,0,STRATUS-H,1.7623095496542585,9.421936849713342,1.0,,,0.8725400129039336,0.9823008849557522,-1.3977954730543267,0.0,1.0,,0.6182802992865619
Autism,46,Autism__46__seg23,spike,low,0,Pointwise-D,0.9478743200689304,17.85582086689287,1.0,,,0.9992328863031936,0.9970501474926252,0.8363880707466926,0.8363880707466926,1.0,,0.9442237015141705
Autism,46,Autism__46__seg23,spike,low,0,STRATUS-D,2.328970297499738,33.166800560119604,1.0,,,0.9992328863031936,0.9970501474926252,0.5923686781744522,0.5923686781744522,1.0,,0.8628839039900903
Autism,46,Autism__46__seg23,spike,low,0,Hybrid-P,2.428791650280411,10.604811415043072,1.0,,,0.8319459184720258,0.9292035398230089,0.992174174816131,0.992174174816131,1.0,,0.9177745443703884
Autism,46,Autism__46__seg23,spike,low,0,STRATUS-H,2.102228008818481,10.353185150677223,1.0,,,0.849199856435058,0.952802359882006,0.992174174816131,0.992174174816131,1.0,,0.9313921303777316
Autism,46,Autism__46__seg23,mixed,low,0,Pointwise-D,1.0828613017034825,7.87446715021499,0.905940594059406,0.0,1.0,0.986840135052412,1.0,0.7762838698629636,0.7762838698629636,1.0,1.0,0.952624800983075
Autism,46,Autism__46__seg23,mixed,low,0,STRATUS-D,2.557015917841972,25.454442827220017,0.905940594059406,0.0,1.0,0.989479605078592,1.0,0.0,0.0,1.0,1.0,0.7978959210157184
