dataset,participant_id,case_segment,corruption,severity,seed,method,mae,rmse,retention,long_hallucination,short_recovery,movement_preservation,stable_preservation,unstable_repair_gain,unstable_repair_score,plausibility_score,long_safety,Q_local
Autism,52,Autism__52__seg26,mixed,low,1,STRATUS-D,10.972456574069934,50.8661921061605,0.9207920792079208,0.0,1.0,0.95614071839127,0.9375,0.1608147806920499,0.1608147806920499,0.9435483870967742,1.0,0.8108910998166639
Autism,52,Autism__52__seg26,mixed,low,1,Hybrid-P,15.676986736883464,39.823004664859866,0.9207920792079208,0.0,1.0,0.7555516583483162,0.6805555555555556,0.7410805922813857,0.7410805922813857,0.9435483870967742,1.0,0.8354375612370515
Autism,52,Autism__52__seg26,mixed,low,1,STRATUS-H,14.19672448928358,38.91224531262641,0.9207920792079208,0.0,1.0,0.766342249657054,0.7430555555555556,0.7481778391524739,0.7481778391524739,0.9435483870967742,1.0,0.8515151288730166
Autism,52,Autism__52__seg26,short_gap,medium,1,Pointwise-D,2.6863943142198723,11.354998056747608,1.0,,1.0,0.903053209512384,0.9479768786127168,,,0.948019801980198,,0.950343362708367
Autism,52,Autism__52__seg26,short_gap,medium,1,STRATUS-D,2.09296060050723,8.285615516748921,1.0,,1.0,0.9604409691537492,0.9479768786127168,,,0.948019801980198,,0.9694726159221552
Autism,52,Autism__52__seg26,short_gap,medium,1,Hybrid-P,10.013683817585694,20.840474332129485,1.0,,1.0,0.7674448693394245,0.7109826589595376,,,0.948019801980198,,0.8261425094329873
Autism,52,Autism__52__seg26,short_gap,medium,1,STRATUS-H,10.2831770583519,21.116320594420937,1.0,,1.0,0.747022483582693,0.7167630057803468,,,0.948019801980198,,0.8212618297876798
Autism,52,Autism__52__seg26,long_gap,medium,1,Pointwise-D,2.0656866618034404,10.84878025772088,0.8663366336633663,0.0,,0.9023690326317088,0.9394904458598726,,,0.94,1.0,0.9472864928305272
Autism,52,Autism__52__seg26,long_gap,medium,1,STRATUS-D,1.6493406036894187,8.565638710714206,0.8663366336633663,0.0,,0.949778295118512,0.9394904458598726,,,0.94,1.0,0.9630895803261282
Autism,52,Autism__52__seg26,long_gap,medium,1,Hybrid-P,9.407027903899102,20.27288174677549,0.8663366336633663,0.0,,0.7638620615081473,0.7197452229299363,,,0.94,1.0,0.8278690948126944
Autism,52,Autism__52__seg26,long_gap,medium,1,STRATUS-H,8.656628632283262,19.642203545873212,0.8663366336633663,0.0,,0.7658581056257043,0.7515923566878981,,,0.94,1.0,0.8391501541045342
Autism,52,Autism__52__seg26,jitter,medium,1,Pointwise-D,2.9084409411329712,11.390141369647486,1.0,,,0.8996153213932042,0.945945945945946,0.0,0.0,0.948019801980198,,0.6151870891130501
Autism,52,Autism__52__seg26,jitter,medium,1,STRATUS-D,2.315007227420329,8.333712500632814,1.0,,,0.9590381427015424,0.945945945945946,0.0,0.0,0.948019801980198,,0.6349946962158294
Autism,52,Autism__52__seg26,jitter,medium,1,Hybrid-P,10.423179085625764,21.121717597624333,1.0,,,0.7655781496820443,0.7027027027027027,-0.0762120745977688,0.0,0.948019801980198,,0.4894269507949156
Autism,52,Autism__52__seg26,jitter,medium,1,STRATUS-H,10.155762644728108,20.66290577157654,1.0,,,0.7528318985465482,0.7117117117117117,-0.0236361374418525,0.0,0.948019801980198,,0.4881812034194199
Autism,52,Autism__52__seg26,spike,medium,1,Pointwise-D,3.32073188003316,21.112314600418653,1.0,,,0.9564720318257536,0.9519774011299436,0.8239723323070967,0.8239723323070967,0.948019801980198,,0.910807255087598
Autism,52,Autism__52__seg26,spike,medium,1,STRATUS-D,3.9828749053493246,25.605518938764607,1.0,,,0.9564720318257536,0.9519774011299436,0.7737295209462439,0.7737295209462439,0.948019801980198,,0.894059651300647
Autism,52,Autism__52__seg26,spike,medium,1,Hybrid-P,10.926858847081265,22.988615414538877,1.0,,,0.7201993149026852,0.7005649717514124,0.9498595972156432,0.9498595972156432,0.948019801980198,,0.7902079612899136
Autism,52,Autism__52__seg26,spike,medium,1,STRATUS-H,10.45054272394252,25.403651063106757,1.0,,,0.6932621945863154,0.751412429378531,0.9093219265026504,0.9093219265026504,0.948019801980198,,0.784665516822499
Autism,52,Autism__52__seg26,mixed,medium,1,Pointwise-D,9.145712614411565,49.16814109335694,0.8663366336633663,0.0,1.0,0.9980511056163232,0.9302325581395348,0.626487671019653,0.626487671019653,0.94,1.0,0.9109542669551022
Autism,52,Autism__52__seg26,mixed,medium,1,STRATUS-D,12.600957549359222,68.63839714411293,0.8663366336633663,0.0,1.0,0.9980511056163232,0.9302325581395348,0.4345202987777327,0.4345202987777327,0.94,1.0,0.872560792506718
Autism,52,Autism__52__seg26,mixed,medium,1,Hybrid-P,11.934960174467491,23.42048151334183,0.8663366336633663,0.0,1.0,0.7311806415349351,0.7248062015503876,0.8764425156804554,0.8764425156804554,0.94,1.0,0.8664858717531556
Autism,52,Autism__52__seg26,mixed,medium,1,STRATUS-H,11.88547880956326,23.93679820231458,0.8663366336633663,0.0,1.0,0.7246958508924369,0.7441860465116279,0.8552883063416722,0.8552883063416722,0.94,1.0,0.8648340407491475
Autism,52,Autism__52__seg26,short_gap,high,1,Pointwise-D,5.486652716453032,19.005806484215885,1.0,,1.0,0.903053209512384,0.9467455621301776,,,0.948019801980198,,0.9499329238808536
Autism,52,Autism__52__seg26,short_gap,high,1,STRATUS-D,4.89321900274039,17.347510591958464,1.0,,1.0,0.9604409691537492,0.9467455621301776,,,0.948019801980198,,0.9690621770946422
Autism,52,Autism__52__seg26,short_gap,high,1,Hybrid-P,12.667117061497484,25.73781861463304,1.0,,1.0,0.7674448693394245,0.7130177514792899,,,0.948019801980198,,0.8268208736062381
Autism,52,Autism__52__seg26,short_gap,high,1,STRATUS-H,12.902738472534043,25.920048233972462,1.0,,1.0,0.747022483582693,0.7189349112426036,,,0.948019801980198,,0.8219857982750988
Autism,52,Autism__52__seg26,long_gap,high,1,Pointwise-D,2.231451640837049,11.27567188577462,0.801980198019802,0.0,,0.9023690326317088,0.9340277777777778,,,0.9351851851851852,1.0,0.9454656034698288
Autism,52,Autism__52__seg26,long_gap,high,1,STRATUS-D,1.7816950965780758,8.90269037621684,0.801980198019802,0.0,,0.949778295118512,0.9340277777777778,,,0.9351851851851852,1.0,0.96126869096543
Autism,52,Autism__52__seg26,long_gap,high,1,Hybrid-P,9.783056234397222,20.852285335628984,0.801980198019802,0.0,,0.7730935146059589,0.7083333333333334,,,0.9351851851851852,1.0,0.8271422826464309
Autism,52,Autism__52__seg26,long_gap,high,1,STRATUS-H,9.228802680904383,20.37359538650896,0.801980198019802,0.0,,0.7658581056257043,0.7395833333333334,,,0.9351851851851852,1.0,0.8351471463196792
Autism,52,Autism__52__seg26,jitter,high,1,Pointwise-D,3.4181756046000853,12.442695381509616,1.0,,,0.8996153213932042,0.945945945945946,0.0,0.0,0.948019801980198,,0.6151870891130501
Autism,52,Autism__52__seg26,jitter,high,1,STRATUS-D,2.8247418908874424,9.722968270013498,1.0,,,0.9590381427015424,0.945945945945946,0.0,0.0,0.948019801980198,,0.6349946962158294
Autism,52,Autism__52__seg26,jitter,high,1,Hybrid-P,10.821847422022394,21.5611463161787,1.0,,,0.7655781496820443,0.6996996996996997,0.0885120030968352,0.0885120030968352,0.948019801980198,,0.5179299508261931
Autism,52,Autism__52__seg26,jitter,high,1,STRATUS-H,10.138221046464349,20.68958226607242,1.0,,,0.7528318985465482,0.7267267267267268,0.0369846926358169,0.0369846926358169,0.948019801980198,,0.5055144393030306
Autism,52,Autism__52__seg26,spike,high,1,Pointwise-D,7.909646933742149,53.389650356235,1.0,,,0.9570113619205282,0.9511494252873564,0.8035043508013956,0.8035043508013956,0.948019801980198,,0.9038883793364266
Autism,52,Autism__52__seg26,spike,high,1,STRATUS-D,10.018373016748614,68.53593840671087,1.0,,,0.9570113619205282,0.9511494252873564,0.743652421429196,0.743652421429196,0.948019801980198,,0.8839377362123603
Autism,52,Autism__52__seg26,spike,high,1,Hybrid-P,11.714123869472084,26.95536626989949,1.0,,,0.6803159753185261,0.7270114942528736,0.9737772826611744,0.9737772826611744,0.948019801980198,,0.7937015840775247
Autism,52,Autism__52__seg26,spike,high,1,STRATUS-H,10.889209837757972,26.22904689965613,1.0,,,0.675120123361073,0.7442528735632183,0.9737772826611744,0.9737772826611744,0.948019801980198,,0.7977167598618219
Autism,52,Autism__52__seg26,mixed,high,1,Pointwise-D,16.389584829638643,69.5176418937204,0.801980198019802,0.0,1.0,0.9078743233183144,0.9272727272727272,0.7761605026454972,0.7761605026454972,0.9382716049382716,1.0,0.922261510647308
Autism,52,Autism__52__seg26,mixed,high,1,STRATUS-D,21.581049763988887,99.48411194347452,0.801980198019802,0.0,1.0,0.9539052266656752,0.9272727272727272,0.6645500470024392,0.6645500470024392,0.9351851851851852,1.0,0.9091456001881684
Autism,52,Autism__52__seg26,mixed,high,1,Hybrid-P,18.0762201285922,37.10934887924024,0.801980198019802,0.0,1.0,0.6474390927409431,0.740909090909091,0.9197735565399486,0.9197735565399486,0.9351851851851852,1.0,0.8616243480379966
Autism,52,Autism__52__seg26,mixed,high,1,STRATUS-H,17.63672884451265,42.19912270591592,0.801980198019802,0.0,1.0,0.6601329055305716,0.8,0.895146722667767,0.895146722667767,0.9351851851851852,1.0,0.8710559256396676
Autism,52,Autism__52__seg26,short_gap,low,2,Pointwise-D,2.321167465695736,10.972735905533156,1.0,,1.0,0.903053209512384,0.9490084985835694,,,0.948019801980198,,0.9506872360319844
Autism,52,Autism__52__seg26,short_gap,low,2,STRATUS-D,1.727733751983093,7.753475148294797,1.0,,1.0,0.9604409691537492,0.9490084985835694,,,0.948019801980198,,0.9698164892457728
Autism,52,Autism__52__seg26,short_gap,low,2,Hybrid-P,9.648456969061558,20.634687367924485,1.0,,1.0,0.7674448693394245,0.71671388101983,,,0.948019801980198,,0.8280529167864182
Autism,52,Autism__52__seg26,short_gap,low,2,STRATUS-H,9.9915646966746,20.939842891462582,1.0,,1.0,0.747022483582693,0.71671388101983,,,0.948019801980198,,0.8212454548675076
Autism,52,Autism__52__seg26,long_gap,low,2,Pointwise-D,1.9435223968580757,10.52309436406038,0.9207920792079208,0.0,,0.9061353529110308,0.94311377245509,,,0.9435483870967742,1.0,0.9497497084553737
Autism,52,Autism__52__seg26,long_gap,low,2,STRATUS-D,1.5517989550841305,8.308493885950469,0.9207920792079208,0.0,,0.9517157032038353,0.94311377245509,,,0.9435483870967742,1.0,0.9649431585529752
Autism,52,Autism__52__seg26,long_gap,low,2,Hybrid-P,9.212173091356751,19.976316504132917,0.9207920792079208,0.0,,0.7625265607806383,0.7245508982035929,,,0.9435483870967742,1.0,0.8290258196614104
Autism,52,Autism__52__seg26,long_gap,low,2,STRATUS-H,8.144677476610596,19.052534618737717,0.9207920792079208,0.0,,0.7748906225492967,0.7664670658682635,,,0.9435483870967742,1.0,0.8471192294725199
Autism,52,Autism__52__seg26,jitter,low,2,Pointwise-D,2.59255193830485,10.851244889250866,1.0,,,0.8996153213932042,0.945945945945946,0.0,0.0,0.948019801980198,,0.6151870891130501
Autism,52,Autism__52__seg26,jitter,low,2,STRATUS-D,1.9991182245922077,7.5805645745644545,1.0,,,0.9590381427015424,0.945945945945946,0.0,0.0,0.948019801980198,,0.6349946962158294
Autism,52,Autism__52__seg26,jitter,low,2,Hybrid-P,9.987940885908277,20.71718842794452,1.0,,,0.7655781496820443,0.7057057057057057,-0.1957488288221436,0.0,0.948019801980198,,0.4904279517959167
Autism,52,Autism__52__seg26,jitter,low,2,STRATUS-H,10.419285367441592,21.12773081504958,1.0,,,0.7380514965728467,0.7087087087087087,-0.3193141680165701,0.0,0.948019801980198,,0.4822534017605185
Autism,52,Autism__52__seg26,spike,low,2,Pointwise-D,4.448263418616894,29.19567536918187,1.0,,,0.9985240480702168,0.95,0.4557667056416185,0.4557667056416185,0.948019801980198,,0.8014302512372784
Autism,52,Autism__52__seg26,spike,low,2,STRATUS-D,7.074378996276462,55.7344345465673,1.0,,,0.9985240480702168,0.95,0.0,0.0,0.948019801980198,,0.6495080160234056
Autism,52,Autism__52__seg26,spike,low,2,Hybrid-P,11.451889343200396,28.01817301472067,1.0,,,0.7027418191182236,0.7111111111111111,0.8612718213950521,0.8612718213950521,0.948019801980198,,0.7583749172081289
Autism,52,Autism__52__seg26,spike,low,2,STRATUS-H,11.06124413390794,27.639245166732707,1.0,,,0.6942732335752395,0.7166666666666667,0.8612718213950521,0.8612718213950521,0.948019801980198,,0.7574039072123195
Autism,52,Autism__52__seg26,mixed,low,2,Pointwise-D,6.680817915558136,29.49347077485276,0.9207920792079208,0.0,1.0,0.9552547062595544,0.9379310344827586,0.596768930341971,0.596768930341971,0.9435483870967742,1.0,0.8979909342168568
Autism,52,Autism__52__seg26,mixed,low,2,STRATUS-D,9.072694180504556,47.18731116160859,0.9207920792079208,0.0,1.0,0.9552547062595544,0.9379310344827586,0.2475721718577167,0.2475721718577167,0.9435483870967742,1.0,0.828151582520006
Autism,52,Autism__52__seg26,mixed,low,2,Hybrid-P,12.6452919698335,27.495864191175603,0.9207920792079208,0.0,1.0,0.7626100508699628,0.7206896551724138,0.7863039638904944,0.7863039638904944,0.9435483870967742,1.0,0.8539207339865742
Autism,52,Autism__52__seg26,mixed,low,2,STRATUS-H,11.962104710592977,26.91121841583826,0.9207920792079208,0.0,1.0,0.7540667023658986,0.7655172413793103,0.7633097810842797,0.7633097810842797,0.9435483870967742,1.0,0.8565787449658977
Autism,52,Autism__52__seg26,short_gap,medium,2,Pointwise-D,2.6863943142198723,11.354998056747608,1.0,,1.0,0.903053209512384,0.9479768786127168,,,0.948019801980198,,0.950343362708367
Autism,52,Autism__52__seg26,short_gap,medium,2,STRATUS-D,2.09296060050723,8.285615516748921,1.0,,1.0,0.9604409691537492,0.9479768786127168,,,0.948019801980198,,0.9694726159221552
Autism,52,Autism__52__seg26,short_gap,medium,2,Hybrid-P,10.013683817585694,20.840474332129485,1.0,,1.0,0.7674448693394245,0.7109826589595376,,,0.948019801980198,,0.8261425094329873
Autism,52,Autism__52__seg26,short_gap,medium,2,STRATUS-H,10.2831770583519,21.116320594420937,1.0,,1.0,0.747022483582693,0.7167630057803468,,,0.948019801980198,,0.8212618297876798
Autism,52,Autism__52__seg26,long_gap,medium,2,Pointwise-D,2.0656866618034404,10.84878025772088,0.8663366336633663,0.0,,0.9023690326317088,0.9394904458598726,,,0.94,1.0,0.9472864928305272
Autism,52,Autism__52__seg26,long_gap,medium,2,STRATUS-D,1.6493406036894187,8.565638710714206,0.8663366336633663,0.0,,0.949778295118512,0.9394904458598726,,,0.94,1.0,0.9630895803261282
Autism,52,Autism__52__seg26,long_gap,medium,2,Hybrid-P,9.407027903899102,20.27288174677549,0.8663366336633663,0.0,,0.7638620615081473,0.7197452229299363,,,0.94,1.0,0.8278690948126944
Autism,52,Autism__52__seg26,long_gap,medium,2,STRATUS-H,8.656628632283262,19.642203545873212,0.8663366336633663,0.0,,0.7658581056257043,0.7515923566878981,,,0.94,1.0,0.8391501541045342
Autism,52,Autism__52__seg26,jitter,medium,2,Pointwise-D,3.1296599482324963,11.65657382607622,1.0,,,0.8996153213932042,0.945945945945946,0.0,0.0,0.948019801980198,,0.6151870891130501
Autism,52,Autism__52__seg26,jitter,medium,2,STRATUS-D,2.536226234519854,8.694317511191645,1.0,,,0.9590381427015424,0.945945945945946,0.0,0.0,0.948019801980198,,0.6349946962158294
Autism,52,Autism__52__seg26,jitter,medium,2,Hybrid-P,10.665867209618227,21.386995854056703,1.0,,,0.7655781496820443,0.7027027027027027,-0.0545249651392236,0.0,0.948019801980198,,0.4894269507949156
Autism,52,Autism__52__seg26,jitter,medium,2,STRATUS-H,10.086345980812782,20.57708458415243,1.0,,,0.7528318985465482,0.7267267267267268,-0.1362513030249852,0.0,0.948019801980198,,0.4931862084244249
Autism,52,Autism__52__seg26,spike,medium,2,Pointwise-D,5.097141411715272,34.631638630525494,1.0,,,0.9749806641112582,0.9523809523809524,0.769658267818693,0.769658267818693,0.948019801980198,,0.8990066281036345
Autism,52,Autism__52__seg26,spike,medium,2,STRATUS-D,7.330957657359123,49.800647236570974,1.0,,,0.978693118607458,0.9523809523809524,0.6299735891056297,0.6299735891056297,0.948019801980198,,0.85368255336468
Autism,52,Autism__52__seg26,spike,medium,2,Hybrid-P,11.531807187469893,28.822200822157445,1.0,,,0.7096077305158907,0.7338935574229691,0.9022507262443364,0.9022507262443364,0.948019801980198,,0.7819173380610653
Autism,52,Autism__52__seg26,spike,medium,2,STRATUS-H,11.32541756841538,28.537978417024316,1.0,,,0.6808801826014339,0.7366946778711485,0.9022507262443364,0.9022507262443364,0.948019801980198,,0.7732751955723063
Autism,52,Autism__52__seg26,mixed,medium,2,Pointwise-D,11.53688653204398,62.07739871493956,0.8663366336633663,0.0,1.0,0.987952475424586,0.9307692307692308,0.5339611253910788,0.5339611253910788,0.94,1.0,0.8905365663169791
Autism,52,Autism__52__seg26,mixed,medium,2,STRATUS-D,15.329305589630712,81.37790927204891,0.8663366336633663,0.0,1.0,0.987952475424586,0.9307692307692308,0.3390256592199293,0.3390256592199293,0.94,1.0,0.8515494730827493
Autism,52,Autism__52__seg26,mixed,medium,2,Hybrid-P,13.032079355089763,28.290619132986023,0.8663366336633663,0.0,1.0,0.707816062287473,0.7153846153846154,0.8819743225966405,0.8819743225966405,0.94,1.0,0.8610350000537459
Autism,52,Autism__52__seg26,mixed,medium,2,STRATUS-H,12.44617158826822,27.654139654704387,0.8663366336633663,0.0,1.0,0.7098860031392734,0.7423076923076923,0.8738898954268254,0.8738898954268254,0.94,1.0,0.8652167181747583
Autism,52,Autism__52__seg26,short_gap,high,2,Pointwise-D,5.486652716453032,19.005806484215885,1.0,,1.0,0.903053209512384,0.9467455621301776,,,0.948019801980198,,0.9499329238808536
Autism,52,Autism__52__seg26,short_gap,high,2,STRATUS-D,4.89321900274039,17.347510591958464,1.0,,1.0,0.9604409691537492,0.9467455621301776,,,0.948019801980198,,0.9690621770946422
Autism,52,Autism__52__seg26,short_gap,high,2,Hybrid-P,12.667117061497484,25.73781861463304,1.0,,1.0,0.7674448693394245,0.7130177514792899,,,0.948019801980198,,0.8268208736062381
Autism,52,Autism__52__seg26,short_gap,high,2,STRATUS-H,12.902738472534043,25.920048233972462,1.0,,1.0,0.747022483582693,0.7189349112426036,,,0.948019801980198,,0.8219857982750988
Autism,52,Autism__52__seg26,long_gap,high,2,Pointwise-D,2.231451640837049,11.27567188577462,0.801980198019802,0.0,,0.9023690326317088,0.9340277777777778,,,0.9351851851851852,1.0,0.9454656034698288
Autism,52,Autism__52__seg26,long_gap,high,2,STRATUS-D,1.7816950965780758,8.90269037621684,0.801980198019802,0.0,,0.949778295118512,0.9340277777777778,,,0.9351851851851852,1.0,0.96126869096543
Autism,52,Autism__52__seg26,long_gap,high,2,Hybrid-P,9.783056234397222,20.852285335628984,0.801980198019802,0.0,,0.7730935146059589,0.7083333333333334,,,0.9351851851851852,1.0,0.8271422826464309
